mes;dia;hora;perfil_usuari;pf
11;26;16;b;6.31259794219719e-05
11;26;17;b;6.12898964758242e-05
11;26;18;b;6.89801817927129e-05
11;26;19;b;0.000140975280457339
11;26;20;b;0.000164782613176864
11;26;21;b;0.000171917177393975
11;26;22;b;0.000174408076842965
11;26;23;b;0.000200562083562973
11;26;24;b;0.000198156641459696
11;13;1;b;0.000174875615757356
11;13;2;b;0.000161260389493101
11;13;3;b;0.000151731638889818
11;13;4;b;0.000145914803210965
11;13;5;b;0.000143468548723551
11;13;6;b;0.000147689777257952
11;13;7;b;0.000153586302635391
11;13;8;b;0.000138981321897138
11;13;9;b;9.74801339392607e-05
11;13;10;b;9.23914235158192e-05
11;13;11;b;8.81965481666282e-05
11;13;12;b;7.93979621407477e-05
11;13;13;b;6.48571064384635e-05
11;13;14;b;6.55275579175663e-05
11;13;15;b;6.44944448242112e-05
11;13;16;b;6.14545252276241e-05
11;13;17;b;5.90176858018073e-05
11;13;18;b;6.64767911464456e-05
11;13;19;b;0.000134165597116481
11;13;20;b;0.00015585345011742
11;13;21;b;0.000160573801994416
11;13;22;b;0.000164120522549604
11;13;23;b;0.000188560491931247
11;13;24;b;0.000190412179752364
11;12;1;b;0.000177334170353499
11;12;2;b;0.00016250456024335
11;12;3;b;0.000152761583701228
11;12;4;b;0.000146748228707628
11;12;5;b;0.000144499661978064
11;12;6;b;0.000150302488539913
11;12;7;b;0.000156658374075372
11;12;8;b;0.000146613964111745
11;12;9;b;0.000102226357574773
11;12;10;b;9.40337094364373e-05
11;12;11;b;8.86979352550718e-05
11;12;12;b;7.86519888156265e-05
11;12;13;b;6.37972996990658e-05
11;12;14;b;6.51154036547368e-05
11;12;15;b;6.33854749904836e-05
11;12;16;b;6.04672939979313e-05
11;12;17;b;5.8670577535228e-05
11;12;18;b;6.59917685698362e-05
11;12;19;b;0.000134919750244573
11;12;20;b;0.000157875722029408
11;12;21;b;0.000164757435349216
11;12;22;b;0.000166991561045154
11;12;23;b;0.00019176201236154
11;12;24;b;0.000189407440208144
11;18;1;b;0.000179310739439841
11;18;2;b;0.000164425162377495
11;18;3;b;0.0001544844477302
11;18;4;b;0.000148327152263248
11;18;5;b;0.000146104988126702
11;18;6;b;0.000151938155146738
11;18;7;b;0.000158445059809294
11;18;8;b;0.000148378748133646
11;18;9;b;0.000103547195559884
11;18;10;b;9.52747972098257e-05
11;18;11;b;8.98247376521956e-05
11;18;12;b;7.96526783447588e-05
11;18;13;b;6.45887002699394e-05
11;18;14;b;6.58966521035691e-05
11;18;15;b;6.41060577098444e-05
11;18;16;b;6.12092734530469e-05
11;18;17;b;5.93696804420829e-05
11;18;18;b;6.67626901139052e-05
11;18;19;b;0.000136527364621077
11;18;20;b;0.000159705648710103
11;18;21;b;0.000166694270035815
11;18;22;b;0.000169002602146617
11;18;23;b;0.000194024370261318
11;18;24;b;0.00019165754607716
11;10;1;b;0.000175953932589442
11;10;2;b;0.000161368849661659
11;10;3;b;0.000151738999346376
11;10;4;b;0.000145761560927948
11;10;5;b;0.000143557865166128
11;10;6;b;0.000149300993096921
11;10;7;b;0.000155714983263991
11;10;8;b;0.00014566449100103
11;10;9;b;0.000101644426059555
11;10;10;b;9.35296941780899e-05
11;10;11;b;8.81793820810735e-05
11;10;12;b;7.81909914908038e-05
11;10;13;b;6.34523241476563e-05
11;10;14;b;6.4778975927787e-05
11;10;15;b;6.30319010593574e-05
11;10;16;b;6.01627008383548e-05
11;10;17;b;5.83740998164298e-05
11;10;18;b;6.56487228763239e-05
11;10;19;b;0.000134129164087446
11;10;20;b;0.000156976833049457
11;10;21;b;0.000163847498121967
11;10;22;b;0.000166077657120044
11;10;23;b;0.000190594566100894
11;10;24;b;0.000188237069086813
11;30;1;b;0.000182689299889769
11;30;2;b;0.000168387505069107
11;30;3;b;0.000158634737960574
11;30;4;b;0.000152155810362372
11;30;5;b;0.00014932873538587
11;30;6;b;0.000155091182885796
11;30;7;b;0.000161462634438929
11;30;8;b;0.00014901059059055
11;30;9;b;0.00010410551027936
11;30;10;b;9.63503498545309e-05
11;30;11;b;9.23265199196031e-05
11;30;12;b;8.36565768790738e-05
11;30;13;b;6.91337002403339e-05
11;30;14;b;7.03010164165729e-05
11;30;15;b;6.8352083759085e-05
11;30;16;b;6.51092430443105e-05
11;30;17;b;6.3190388438186e-05
11;30;18;b;7.04014670825426e-05
11;30;19;b;0.000142059394888756
11;30;20;b;0.000167185188889365
11;30;21;b;0.000173711386220926
11;30;22;b;0.000176448898232209
11;30;23;b;0.000200636524060305
11;30;24;b;0.000198090506176868
11;19;1;b;0.000178882592857702
11;19;2;b;0.000163990512097272
11;19;3;b;0.000154012756314667
11;19;4;b;0.000147897795888974
11;19;5;b;0.000145595647296229
11;19;6;b;0.000151428319044527
11;19;7;b;0.000157950683012519
11;19;8;b;0.000147901123353479
11;19;9;b;0.00010326942829919
11;19;10;b;9.49767329806339e-05
11;19;11;b;8.95299023620871e-05
11;19;12;b;7.93491846879922e-05
11;19;13;b;6.43925297541245e-05
11;19;14;b;6.57151186725107e-05
11;19;15;b;6.39680442610848e-05
11;19;16;b;6.10920648617159e-05
11;19;17;b;5.92718548298139e-05
11;19;18;b;6.6678947756418e-05
11;19;19;b;0.000136311129040444
11;19;20;b;0.000159370168740961
11;19;21;b;0.000166357706137942
11;19;22;b;0.000168698950695821
11;19;23;b;0.000193781890505783
11;19;24;b;0.000191384077701499
11;28;1;b;0.000191913628463842
11;28;2;b;0.000177854349263322
11;28;3;b;0.000165724706461069
11;28;4;b;0.000156988231067544
11;28;5;b;0.000154120328165643
11;28;6;b;0.000158635713621988
11;28;7;b;0.000161593457788048
11;28;8;b;0.000140882518492071
11;28;9;b;9.77034093147381e-05
11;28;10;b;0.00010066245688488
11;28;11;b;0.000101841086282541
11;28;12;b;9.23650882232887e-05
11;28;13;b;7.39849077890536e-05
11;28;14;b;7.38859811048807e-05
11;28;15;b;7.33203173026086e-05
11;28;16;b;6.86388820328151e-05
11;28;17;b;6.5825767557863e-05
11;28;18;b;7.26488635893771e-05
11;28;19;b;0.000141063770229435
11;28;20;b;0.000161069855304633
11;28;21;b;0.000164401074318651
11;28;22;b;0.000168155767454222
11;28;23;b;0.000196514869480432
11;28;24;b;0.000200198194034564
11;17;1;b;0.000179084103479752
11;17;2;b;0.000164222724313884
11;17;3;b;0.000154308971681138
11;17;4;b;0.00014823236819711
11;17;5;b;0.000145952941556591
11;17;6;b;0.000151756313400867
11;17;7;b;0.00015832704271925
11;17;8;b;0.000148314582751214
11;17;9;b;0.00010350559721952
11;17;10;b;9.5237759322822e-05
11;17;11;b;8.98229060196827e-05
11;17;12;b;7.96497004096688e-05
11;17;13;b;6.45887503993784e-05
11;17;14;b;6.58835834130945e-05
11;17;15;b;6.41042538989266e-05
11;17;16;b;6.11687982559335e-05
11;17;17;b;5.9352990448245e-05
11;17;18;b;6.67611649817856e-05
11;17;19;b;0.000136505116199467
11;17;20;b;0.000159706132307938
11;17;21;b;0.000166676476309797
11;17;22;b;0.000169018626800039
11;17;23;b;0.000193952103619529
11;17;24;b;0.000191577049759209
11;6;1;b;0.000174457648386337
11;6;2;b;0.000160858081418993
11;6;3;b;0.000151341415551173
11;6;4;b;0.000145502694541335
11;6;5;b;0.000143116940563423
11;6;6;b;0.000147366962971467
11;6;7;b;0.000153290458863845
11;6;8;b;0.000138660309234154
11;6;9;b;9.72200286037725e-05
11;6;10;b;9.21598119362323e-05
11;6;11;b;8.79459013708657e-05
11;6;12;b;7.92013195219629e-05
11;6;13;b;6.47417838922618e-05
11;6;14;b;6.54364864919158e-05
11;6;15;b;6.44056246037948e-05
11;6;16;b;6.13784361268679e-05
11;6;17;b;5.8964325120471e-05
11;6;18;b;6.63429895696394e-05
11;6;19;b;0.000133743768850905
11;6;20;b;0.000155453072980314
11;6;21;b;0.000160205965742641
11;6;22;b;0.000163808105300657
11;6;23;b;0.000188173063975193
11;6;24;b;0.0001900655000431
11;2;1;b;0.000170270228447223
11;2;2;b;0.000157130969672784
11;2;3;b;0.000148029268039505
11;2;4;b;0.000141994623298587
11;2;5;b;0.000139319025772459
11;2;6;b;0.000144617671970912
11;2;7;b;0.000150154200869842
11;2;8;b;0.000137543471415879
11;2;9;b;9.57702999543059e-05
11;2;10;b;8.88393221583995e-05
11;2;11;b;8.53197658214366e-05
11;2;12;b;7.75231242738081e-05
11;2;13;b;6.42220148003683e-05
11;2;14;b;6.54186425561149e-05
11;2;15;b;6.36647577788757e-05
11;2;16;b;6.05490298300242e-05
11;2;17;b;5.86934174183007e-05
11;2;18;b;6.52650232285016e-05
11;2;19;b;0.000131423128931829
11;2;20;b;0.000154854765097873
11;2;21;b;0.000160965611734458
11;2;22;b;0.000163603473652135
11;2;23;b;0.000185854110236397
11;2;24;b;0.000183630929048353
11;5;1;b;0.000176989560667774
11;5;2;b;0.000162329210227197
11;5;3;b;0.000152495134204538
11;5;4;b;0.000146507408941124
11;5;5;b;0.000144228703772448
11;5;6;b;0.000149902207090486
11;5;7;b;0.000156296135917148
11;5;8;b;0.000146127122042474
11;5;9;b;0.000101984590933413
11;5;10;b;9.387491582842e-05
11;5;11;b;8.85371133905918e-05
11;5;12;b;7.8559449210009e-05
11;5;13;b;6.37296973957895e-05
11;5;14;b;6.50217157247997e-05
11;5;15;b;6.32979960734552e-05
11;5;16;b;6.03810749724665e-05
11;5;17;b;5.86014068153037e-05
11;5;18;b;6.58743303884236e-05
11;5;19;b;0.000134617946544073
11;5;20;b;0.000157535021469655
11;5;21;b;0.000164389524373187
11;5;22;b;0.000166681597257634
11;5;23;b;0.000191350285742714
11;5;24;b;0.000189001395009503
11;24;1;c;7.86290459184203e-05
11;24;2;c;7.64721524423927e-05
11;24;3;c;7.49739989123127e-05
11;24;4;c;7.35655259386618e-05
11;24;5;c;7.3680371096275e-05
11;24;6;c;8.08330163100978e-05
11;24;7;c;9.98352503756825e-05
11;24;8;c;0.000119139707838417
11;24;9;c;0.000135701479251359
11;24;10;c;0.000213326633909965
11;24;11;c;0.000224791647145009
11;24;12;c;0.000222428235926699
11;24;13;c;0.000211402834283192
11;24;14;c;0.000155372390079734
11;24;15;c;0.000142436645980107
11;24;16;c;0.000136092906784431
11;24;17;c;0.000138521027110886
11;24;18;c;0.00015284222269992
11;24;19;c;0.000155153467036441
11;24;20;c;0.0001568284555504
11;24;21;c;0.000145630539612836
11;24;22;c;0.000114333146128764
11;24;23;c;0.000100963109706068
11;24;24;c;8.31715872231873e-05
11;12;1;c;7.3703310633841e-05
11;12;2;c;7.21277749109578e-05
11;12;3;c;7.13172997050441e-05
11;12;4;c;7.000242013782e-05
11;12;5;c;7.02770171646278e-05
11;12;6;c;7.6830565477863e-05
11;12;7;c;9.36585083150763e-05
11;12;8;c;0.000109556408732939
11;12;9;c;0.000120989080022574
11;12;10;c;0.000188684504416773
11;12;11;c;0.000198587304602424
11;12;12;c;0.000197870226249574
11;12;13;c;0.000190275824951057
11;12;14;c;0.000140814918178673
11;12;15;c;0.00012853180385847
11;12;16;c;0.000120900273563493
11;12;17;c;0.000122133024237265
11;12;18;c;0.000133649330165637
11;12;19;c;0.00013705413160917
11;12;20;c;0.000140260538539687
11;12;21;c;0.000130353929707067
11;12;22;c;0.000101864089701646
11;12;23;c;8.97323085663434e-05
11;12;24;c;7.46679373100275e-05
11;25;1;c;7.97658352008734e-05
11;25;2;c;7.73472609819077e-05
11;25;3;c;7.56375713942839e-05
11;25;4;c;7.39277650030038e-05
11;25;5;c;7.40432091617887e-05
11;25;6;c;8.13080424789978e-05
11;25;7;c;9.97302597430299e-05
11;25;8;c;0.000119817257288129
11;25;9;c;0.000135183018711096
11;25;10;c;0.000211612848716742
11;25;11;c;0.00022378810489458
11;25;12;c;0.00022111027252815
11;25;13;c;0.000208723568832527
11;25;14;c;0.000154057767780931
11;25;15;c;0.000140971649591564
11;25;16;c;0.000134036260394167
11;25;17;c;0.000135722305618515
11;25;18;c;0.00014892716721092
11;25;19;c;0.00015093694640271
11;25;20;c;0.000152882252439574
11;25;21;c;0.000141901660776911
11;25;22;c;0.00011205250700592
11;25;23;c;9.9888725445777e-05
11;25;24;c;8.28271489903392e-05
11;5;1;c;7.32985575965661e-05
11;5;2;c;7.24155352093111e-05
11;5;3;c;7.10807958532109e-05
11;5;4;c;6.98471145346563e-05
11;5;5;c;6.99451380841049e-05
11;5;6;c;7.58325304436761e-05
11;5;7;c;9.27866698126558e-05
11;5;8;c;0.000107388775914724
11;5;9;c;0.000119775063364942
11;5;10;c;0.000188177747503751
11;5;11;c;0.000197783769447499
11;5;12;c;0.000198471952480032
11;5;13;c;0.000191091502392616
11;5;14;c;0.000140811492457139
11;5;15;c;0.000128603155205735
11;5;16;c;0.00012092660357626
11;5;17;c;0.000122510991707783
11;5;18;c;0.000133161158025526
11;5;19;c;0.000135840288088507
11;5;20;c;0.000139150218202003
11;5;21;c;0.000129224333474545
11;5;22;c;0.000101403420734629
11;5;23;c;8.90370239600883e-05
11;5;24;c;7.40826345717246e-05
11;26;1;c;8.0351491911524e-05
11;26;2;c;7.83074081648638e-05
11;26;3;c;7.60937015848319e-05
11;26;4;c;7.43389485498619e-05
11;26;5;c;7.47748347834501e-05
11;26;6;c;8.1659570581578e-05
11;26;7;c;0.000100514710775083
11;26;8;c;0.00011920708729288
11;26;9;c;0.000133393618011908
11;26;10;c;0.000207962171444707
11;26;11;c;0.000217651052287659
11;26;12;c;0.000215244894137873
11;26;13;c;0.000205600625157066
11;26;14;c;0.00015132807776495
11;26;15;c;0.000138016997668181
11;26;16;c;0.000131387330649325
11;26;17;c;0.00013369491356689
11;26;18;c;0.000147330569891357
11;26;19;c;0.000150427579104692
11;26;20;c;0.000152063396077979
11;26;21;c;0.000140894024225351
11;26;22;c;0.000111216313001486
11;26;23;c;9.95116614590617e-05
11;26;24;c;8.31403248115799e-05
11;9;1;c;5.25333637108961e-05
11;9;2;c;5.41007772301747e-05
11;9;3;c;5.586540456482e-05
11;9;4;c;6.0808872755431e-05
11;9;5;c;6.9135770051328e-05
11;9;6;c;7.80463622400465e-05
11;9;7;c;9.59750402973384e-05
11;9;8;c;0.000111620169378437
11;9;9;c;0.000124622724941087
11;9;10;c;0.00018881779727331
11;9;11;c;0.000196631621914834
11;9;12;c;0.000198010034844384
11;9;13;c;0.000191454627181691
11;9;14;c;0.000140638915895603
11;9;15;c;0.000128533368355202
11;9;16;c;0.000121787632524015
11;9;17;c;0.000123574016754432
11;9;18;c;0.000134360109219868
11;9;19;c;0.000136632121009639
11;9;20;c;0.000140005805451898
11;9;21;c;0.000129345279370094
11;9;22;c;0.000101204916942798
11;9;23;c;8.84542397260256e-05
11;9;24;c;7.37134722335872e-05
11;17;1;c;7.38519519039468e-05
11;17;2;c;7.28563996226172e-05
11;17;3;c;7.17058902870314e-05
11;17;4;c;7.03779984152523e-05
11;17;5;c;7.0620081893553e-05
11;17;6;c;7.69059778992076e-05
11;17;7;c;9.4723711112647e-05
11;17;8;c;0.000111904412357117
11;17;9;c;0.000124798549861824
11;17;10;c;0.000195259440386246
11;17;11;c;0.000205267060037284
11;17;12;c;0.000204541353675419
11;17;13;c;0.000196080235406024
11;17;14;c;0.000144140553923258
11;17;15;c;0.000130929135902533
11;17;16;c;0.000123499887980682
11;17;17;c;0.000124802992491382
11;17;18;c;0.000136615748637069
11;17;19;c;0.000140240248471336
11;17;20;c;0.000143267173980154
11;17;21;c;0.000133223662848181
11;17;22;c;0.000104659476263105
11;17;23;c;9.14805891572315e-05
11;17;24;c;7.61488816592532e-05
11;7;1;c;5.20617252187333e-05
11;7;2;c;5.10282704923954e-05
11;7;3;c;5.08194181311727e-05
11;7;4;c;5.13033517113103e-05
11;7;5;c;5.64064119250289e-05
11;7;6;c;6.13690156147143e-05
11;7;7;c;7.27529117476432e-05
11;7;8;c;8.84299384827127e-05
11;7;9;c;9.93432263524161e-05
11;7;10;c;0.000124286527115634
11;7;11;c;0.000128527656702046
11;7;12;c;0.000128068984595952
11;7;13;c;0.000122449692737734
11;7;14;c;9.51943263263831e-05
11;7;15;c;7.78268417059934e-05
11;7;16;c;7.05915320497127e-05
11;7;17;c;6.82932830245912e-05
11;7;18;c;7.04676469360994e-05
11;7;19;c;7.65254431341266e-05
11;7;20;c;7.91351024216667e-05
11;7;21;c;7.66686582250406e-05
11;7;22;c;7.20082878390696e-05
11;7;23;c;6.30697610308998e-05
11;7;24;c;5.6144479371878e-05
11;10;1;c;7.11880373053659e-05
11;10;2;c;7.03132879947014e-05
11;10;3;c;6.97631542209776e-05
11;10;4;c;6.84584583042763e-05
11;10;5;c;6.88849131315186e-05
11;10;6;c;7.51978545140399e-05
11;10;7;c;9.22955482224032e-05
11;10;8;c;0.000107447077560626
11;10;9;c;0.000119652469888987
11;10;10;c;0.000187289995449252
11;10;11;c;0.000196066100485678
11;10;12;c;0.000195325698187411
11;10;13;c;0.00018877939543864
11;10;14;c;0.00014005207852904
11;10;15;c;0.00012726384100023
11;10;16;c;0.000120437596251219
11;10;17;c;0.000121667764726171
11;10;18;c;0.000132935495351791
11;10;19;c;0.0001352947938394
11;10;20;c;0.000138720077924569
11;10;21;c;0.000129159825901643
11;10;22;c;0.000100984619871513
11;10;23;c;8.83537495874204e-05
11;10;24;c;7.3436149278318e-05
11;29;1;c;5.37436066428629e-05
11;29;2;c;5.22344887756611e-05
11;29;3;c;5.17552288171717e-05
11;29;4;c;5.22183449025622e-05
11;29;5;c;5.29519899881212e-05
11;29;6;c;5.68802794268294e-05
11;29;7;c;6.57590504619185e-05
11;29;8;c;8.30437564116682e-05
11;29;9;c;9.44191811365223e-05
11;29;10;c;0.000119617630381357
11;29;11;c;0.000122474836598361
11;29;12;c;0.00011777520661266
11;29;13;c;0.000111327876868176
11;29;14;c;8.2502169112061e-05
11;29;15;c;7.01598399669516e-05
11;29;16;c;6.83024344626107e-05
11;29;17;c;6.9786449489585e-05
11;29;18;c;7.58122312065251e-05
11;29;19;c;8.00431423060884e-05
11;29;20;c;8.01585770819999e-05
11;29;21;c;7.73233305231887e-05
11;29;22;c;7.20788165842581e-05
11;29;23;c;6.62660517694529e-05
11;29;24;c;5.7050191676253e-05
11;21;1;c;5.43682930155984e-05
11;21;2;c;5.370488152866e-05
11;21;3;c;5.28198115869881e-05
11;21;4;c;5.2938480465053e-05
11;21;5;c;5.78909240320723e-05
11;21;6;c;6.36936310816943e-05
11;21;7;c;7.60025782161645e-05
11;21;8;c;9.24256159761229e-05
11;21;9;c;0.000103562221232165
11;21;10;c;0.000129705423205006
11;21;11;c;0.000135817981607355
11;21;12;c;0.00013541245438062
11;21;13;c;0.000128800650117982
11;21;14;c;0.000100402437049382
11;21;15;c;8.18802701131798e-05
11;21;16;c;7.42083321071494e-05
11;21;17;c;7.23542330669481e-05
11;21;18;c;7.61998939233059e-05
11;21;19;c;8.16088246703886e-05
11;21;20;c;8.15478442909819e-05
11;21;21;c;7.97216036884723e-05
11;21;22;c;7.50995963527868e-05
11;21;23;c;6.62859295962913e-05
11;21;24;c;5.91868821800128e-05
11;13;1;c;7.23776321677238e-05
11;13;2;c;7.16936147386395e-05
11;13;3;c;7.06482117190841e-05
11;13;4;c;6.95083606907903e-05
11;13;5;c;6.94346060664713e-05
11;13;6;c;7.54196583594858e-05
11;13;7;c;9.25070105070121e-05
11;13;8;c;0.000107879019278009
11;13;9;c;0.000119689188390847
11;13;10;c;0.000187481732689451
11;13;11;c;0.000197788905290264
11;13;12;c;0.000197227025492735
11;13;13;c;0.000189414945332581
11;13;14;c;0.000139075522308488
11;13;15;c;0.000126881916961352
11;13;16;c;0.000119413673202691
11;13;17;c;0.000120281854237047
11;13;18;c;0.000131229643203642
11;13;19;c;0.000137099247463685
11;13;20;c;0.000140200484229592
11;13;21;c;0.000129135931091626
11;13;22;c;0.000101088003352176
11;13;23;c;8.7343846766106e-05
11;13;24;c;7.28493171923223e-05
11;6;1;c;7.18774619954844e-05
11;6;2;c;7.11201334063288e-05
11;6;3;c;7.0027613546581e-05
11;6;4;c;6.87115843148688e-05
11;6;5;c;6.89180906072114e-05
11;6;6;c;7.50725561785517e-05
11;6;7;c;9.23344769831982e-05
11;6;8;c;0.000107242924869746
11;6;9;c;0.000118513707940844
11;6;10;c;0.000185959779151947
11;6;11;c;0.000195446493235474
11;6;12;c;0.000195682891063638
11;6;13;c;0.000189390720586757
11;6;14;c;0.000139626475808634
11;6;15;c;0.000127390358546587
11;6;16;c;0.000120104352215046
11;6;17;c;0.000121456955084713
11;6;18;c;0.00013088194971961
11;6;19;c;0.000134980798978807
11;6;20;c;0.000138953469891182
11;6;21;c;0.000128391061267331
11;6;22;c;0.000100934975668346
11;6;23;c;8.70687343853172e-05
11;6;24;c;7.28222733095612e-05
11;30;1;c;5.74496109374841e-05
11;30;2;c;5.8669009038136e-05
11;30;3;c;6.02270122259689e-05
11;30;4;c;6.59810661804467e-05
11;30;5;c;7.44477457068907e-05
11;30;6;c;8.51849826862318e-05
11;30;7;c;0.000106221812219085
11;30;8;c;0.000129067850599663
11;30;9;c;0.000147588462256082
11;30;10;c;0.000222129237642141
11;30;11;c;0.000231848474123899
11;30;12;c;0.000227332616770474
11;30;13;c;0.000215007563148062
11;30;14;c;0.000156874113169089
11;30;15;c;0.000142399221590972
11;30;16;c;0.0001359458818757
11;30;17;c;0.000138310438005446
11;30;18;c;0.000152912156825716
11;30;19;c;0.000156010243086444
11;30;20;c;0.000157786628478975
11;30;21;c;0.000146250069019951
11;30;22;c;0.000114145858029143
11;30;23;c;0.00010206517572415
11;30;24;c;8.50802364687597e-05
11;2;1;c;5.26019950961132e-05
11;2;2;c;5.43614621971726e-05
11;2;3;c;5.57659768693455e-05
11;2;4;c;6.11040214866577e-05
11;2;5;c;6.87144686215892e-05
11;2;6;c;7.81221510963737e-05
11;2;7;c;9.4689349116761e-05
11;2;8;c;0.000106365042018352
11;2;9;c;0.0001171184160694
11;2;10;c;0.000180554793813598
11;2;11;c;0.000193017284838107
11;2;12;c;0.000195112049884045
11;2;13;c;0.000189580128817763
11;2;14;c;0.0001408622435535
11;2;15;c;0.00012911612322067
11;2;16;c;0.000121295506524808
11;2;17;c;0.000121803704366969
11;2;18;c;0.000131768950843165
11;2;19;c;0.000131269536680548
11;2;20;c;0.000134644431843232
11;2;21;c;0.000125422459813442
11;2;22;c;9.8570392548394e-05
11;2;23;c;8.72070159321182e-05
11;2;24;c;7.32687173771272e-05
11;14;1;c;5.23927871430454e-05
11;14;2;c;5.14472782528803e-05
11;14;3;c;5.05875905544807e-05
11;14;4;c;5.05993950813462e-05
11;14;5;c;5.57097687719356e-05
11;14;6;c;6.10745318714919e-05
11;14;7;c;7.32887994840689e-05
11;14;8;c;8.93741662601567e-05
11;14;9;c;0.000100097985263627
11;14;10;c;0.000125378817301289
11;14;11;c;0.000130000474295508
11;14;12;c;0.000128835243437614
11;14;13;c;0.000123116624995676
11;14;14;c;9.52654749411369e-05
11;14;15;c;7.81063665041793e-05
11;14;16;c;7.04034580450492e-05
11;14;17;c;6.83653381605245e-05
11;14;18;c;7.12509974246214e-05
11;14;19;c;7.79029837440392e-05
11;14;20;c;7.9877716061316e-05
11;14;21;c;7.76735082639472e-05
11;14;22;c;7.29403089745063e-05
11;14;23;c;6.41224077814936e-05
11;14;24;c;5.71081264403199e-05
11;20;1;c;7.38094157004567e-05
11;20;2;c;7.28793253805049e-05
11;20;3;c;7.13079159090936e-05
11;20;4;c;7.00121790614081e-05
11;20;5;c;7.02016652184158e-05
11;20;6;c;7.6753103168026e-05
11;20;7;c;9.35348776934213e-05
11;20;8;c;0.000110006637813481
11;20;9;c;0.000122781171472402
11;20;10;c;0.000192266251725998
11;20;11;c;0.000201950969389665
11;20;12;c;0.000201099571706087
11;20;13;c;0.000192558039988893
11;20;14;c;0.000141838642464639
11;20;15;c;0.00012774521146672
11;20;16;c;0.000123340218058041
11;20;17;c;0.000124265685372312
11;20;18;c;0.000135861881825115
11;20;19;c;0.000140699806432657
11;20;20;c;0.000142006305746816
11;20;21;c;0.000131971087151573
11;20;22;c;0.000103751012887889
11;20;23;c;9.08480405264547e-05
11;20;24;c;7.59110368621892e-05
11;16;1;c;5.27655819467779e-05
11;16;2;c;5.45325581560542e-05
11;16;3;c;5.63012623348657e-05
11;16;4;c;6.18484632865064e-05
11;16;5;c;6.99745887410139e-05
11;16;6;c;7.97957075196076e-05
11;16;7;c;9.92858170593054e-05
11;16;8;c;0.000118644069391527
11;16;9;c;0.00013277947087405
11;16;10;c;0.000200422836492711
11;16;11;c;0.000209298035460193
11;16;12;c;0.000207760695414513
11;16;13;c;0.000199606547036953
11;16;14;c;0.000146560306579583
11;16;15;c;0.000132622837907255
11;16;16;c;0.000124227052864952
11;16;17;c;0.000127508088562667
11;16;18;c;0.000139482264107824
11;16;19;c;0.000143297059447703
11;16;20;c;0.000145032612000037
11;16;21;c;0.000134033433718897
11;16;22;c;0.000104309005026704
11;16;23;c;9.15631796021998e-05
11;16;24;c;7.66237470660821e-05
11;8;1;c;4.75762449097102e-05
11;8;2;c;4.73867596666764e-05
11;8;3;c;4.77358203378773e-05
11;8;4;c;4.85593426574678e-05
11;8;5;c;4.9537209316775e-05
11;8;6;c;5.40675552912419e-05
11;8;7;c;6.22300767325213e-05
11;8;8;c;7.76539947064992e-05
11;8;9;c;8.87995338029e-05
11;8;10;c;0.000113121640781806
11;8;11;c;0.000113321546946157
11;8;12;c;0.000107587148365314
11;8;13;c;0.000103025755455323
11;8;14;c;7.66631123291851e-05
11;8;15;c;6.44748869642772e-05
11;8;16;c;6.24553867652883e-05
11;8;17;c;6.34444612364888e-05
11;8;18;c;6.70289194537643e-05
11;8;19;c;7.05449498468141e-05
11;8;20;c;7.19559112654895e-05
11;8;21;c;6.90579653929773e-05
11;8;22;c;6.37484178975788e-05
11;8;23;c;5.83327452053753e-05
11;8;24;c;5.04146950890202e-05
11;28;1;c;5.73848449883386e-05
11;28;2;c;5.57412351131176e-05
11;28;3;c;5.44328562024849e-05
11;28;4;c;5.43748078352714e-05
11;28;5;c;5.97959505627272e-05
11;28;6;c;6.55587633167563e-05
11;28;7;c;7.85095558776015e-05
11;28;8;c;9.6832655563845e-05
11;28;9;c;0.00010896967006096
11;28;10;c;0.000136345829058765
11;28;11;c;0.000142191355433402
11;28;12;c;0.000140351337726829
11;28;13;c;0.000132227349937991
11;28;14;c;0.000101691255577421
11;28;15;c;8.35727074383532e-05
11;28;16;c;7.68046959185791e-05
11;28;17;c;7.5122813826396e-05
11;28;18;c;7.85007440769605e-05
11;28;19;c;8.53316126683134e-05
11;28;20;c;8.66431647744853e-05
11;28;21;c;8.42531138725107e-05
11;28;22;c;7.93532350742477e-05
11;28;23;c;7.09052634442174e-05
11;28;24;c;6.36580553399213e-05
11;3;1;c;7.06575921950398e-05
11;3;2;c;7.00254177758964e-05
11;3;3;c;6.88771937599774e-05
11;3;4;c;6.78266025296795e-05
11;3;5;c;6.81844663982706e-05
11;3;6;c;7.54492085851362e-05
11;3;7;c;9.33654556252533e-05
11;3;8;c;0.000107850897539159
11;3;9;c;0.000120370250703443
11;3;10;c;0.000189087833348512
11;3;11;c;0.000198831465849437
11;3;12;c;0.000200689506175406
11;3;13;c;0.000192717981269959
11;3;14;c;0.000142179446173433
11;3;15;c;0.000130254348774894
11;3;16;c;0.00012322841999937
11;3;17;c;0.000124470163521902
11;3;18;c;0.000134974584081558
11;3;19;c;0.000136971739915042
11;3;20;c;0.000139964270591462
11;3;21;c;0.000130241880333858
11;3;22;c;0.000101698618465208
11;3;23;c;8.91319357071683e-05
11;3;24;c;7.41157510137058e-05
11;1;1;c;4.76642696166581e-05
11;1;2;c;4.73214588945927e-05
11;1;3;c;4.72679809750184e-05
